geneid,external_gene_name,entrezgene_id,pvalue.pef,pvalue.ref,pvalue.pef.ref,padj.pef,padj.ref,padj.pef.ref,l2fc.pef,l2fc.ref,l2fc.pef.ref,control_median,hfpef_median,hfref_median,z.pos.pef,z.pos.ref,description
ENSG00000134504,KCTD1,284252,0.569783058,0.816488477,0.383180391,0.627919363,0.867051045,0.45602002,0.065800121,-0.028659854,0.094459975,181,184,191.5,0.568371029,-0.232063779,potassium channel tetramerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18249]
ENSG00000131375,CAPN7,23473,0.570824293,0.890750338,0.653178898,0.629014659,0.92314911,0.710444011,-0.0259955,-0.006714938,-0.019280562,1049.5,1070,1032,-0.566837938,-0.137354824,calpain 7 [Source:HGNC Symbol;Acc:HGNC:1484]
ENSG00000228436,AL139260.1,,0.570910001,1.46377E-05,1.40587E-05,0.629056926,6.37788E-05,4.90983E-05,0.091040592,0.737940738,-0.646900146,64.5,66,99,0.566711803,4.334071099,novel transcript
ENSG00000108001,EBF3,253738,0.571264069,0.976248097,0.522690534,0.629365569,0.984847442,0.591074545,0.045805976,-0.002568832,0.048374808,364,397,359,0.566190821,-0.029772994,EBF transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:19087]
ENSG00000130695,CEP85,64793,0.571284863,0.021133236,0.001223501,0.629365569,0.042397318,0.002826711,0.057687975,-0.250413525,0.308101499,2016.5,2325,1743.5,0.56616023,-2.305595662,centrosomal protein 85 [Source:HGNC Symbol;Acc:HGNC:25309]
ENSG00000226084,AC113935.1,,0.572262604,0.114079989,0.231512429,0.63039044,0.179135979,0.297767705,-0.04742388,-0.141891496,0.094467616,151,135,132.5,-0.564722387,-1.580117375,ribosomal protein L17 (RPL17) pseudogene
ENSG00000196369,SRGAP2B,647135,0.572338264,0.538698625,0.922135319,0.630421511,0.633216354,0.939895459,-0.072857863,-0.084703792,0.01184593,54,49,46.5,-0.564611172,-0.614782111,SLIT-ROBO Rho GTPase activating protein 2B [Source:HGNC Symbol;Acc:HGNC:35237]
ENSG00000076928,ARHGEF1,9138,0.573217134,0.008314267,0.000307178,0.631307601,0.018768911,0.000808732,0.044765364,-0.223766101,0.268531465,817,876,650,0.563319806,-2.639033871,Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]
ENSG00000132591,ERAL1,26284,0.573287466,0.028394044,0.001948931,0.631307601,0.054887476,0.004294501,0.022188067,-0.092252815,0.114440882,903,902,833,0.563216504,-2.19179871,Era like 12S mitochondrial rRNA chaperone 1 [Source:HGNC Symbol;Acc:HGNC:3424]
ENSG00000132763,MMACHC,25974,0.573365957,0.297697023,0.558722393,0.631307601,0.397677722,0.624589952,-0.051774093,-0.102088289,0.050314197,530,492,449,-0.563101226,-1.041384738,metabolism of cobalamin associated C [Source:HGNC Symbol;Acc:HGNC:24525]
ENSG00000178826,TMEM139,135932,0.573378346,0.031903434,0.065408496,0.631307601,0.06059144,0.098845622,-0.090784159,-0.369349422,0.278565263,156,156,123,-0.563083031,-2.145618425,transmembrane protein 139 [Source:HGNC Symbol;Acc:HGNC:22058]
ENSG00000130726,TRIM28,10155,0.573380317,0.138901233,0.27807421,0.631307601,0.211568778,0.347625471,0.028775158,0.080585417,-0.051810259,2056.5,2279,2349.5,0.563080136,1.47989514,tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384]
ENSG00000041357,PSMA4,5685,0.573515595,0.009256408,0.018087948,0.631383424,0.020632783,0.031515849,-0.028067171,-0.138388363,0.110321193,1897.5,1853,1639.5,-0.562881476,-2.602436022,proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]
ENSG00000262209,PCDHGB3,56102,0.573544235,0.506107392,0.173955742,0.631383424,0.603612237,0.233010893,-0.080351091,0.100983425,-0.181334515,70.5,68,73.5,-0.56283942,0.664911043,"protocadherin gamma subfamily B, 3 [Source:HGNC Symbol;Acc:HGNC:8710]"
ENSG00000170004,CHD3,1107,0.573618756,0.126556867,0.254515917,0.631413139,0.195614657,0.322668571,-0.044319424,-0.128295316,0.083975891,837,847,677.5,-0.562729995,-1.527821484,chromodomain helicase DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:1918]
ENSG00000143947,RPS27A,6233,0.574110996,0.226505999,0.43693987,0.631902616,0.317552997,0.508741996,-0.027690736,-0.063503735,0.035813,6317.5,6181,6090.5,-0.562007373,-1.209408357,ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]
ENSG00000066336,SPI1,6688,0.574414212,0.006255987,0.011951227,0.632133572,0.014585958,0.021814028,-0.130024757,-0.676805099,0.546780342,93.5,61,58,-0.561562389,-2.734053535,Spi-1 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:11241]
ENSG00000100281,HMGXB4,10042,0.574415994,0.315490352,0.081216626,0.632133572,0.416463566,0.119780686,-0.024675227,0.046986748,-0.071661974,393,391,397,-0.561559774,1.003768206,HMG-box containing 4 [Source:HGNC Symbol;Acc:HGNC:5003]
ENSG00000115252,PDE1A,5136,0.574649191,0.002328671,0.004097476,0.632305145,0.006067149,0.00832339,0.123989341,0.716584303,-0.592594963,632.5,665,1044,0.561217622,3.044758676,phosphodiesterase 1A [Source:HGNC Symbol;Acc:HGNC:8774]
ENSG00000060491,OGFR,11054,0.574707609,0.014984489,0.000752183,0.632305145,0.031478327,0.001824827,0.031253663,-0.144824829,0.176078492,550.5,558,487,0.56113192,-2.432753712,opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]
ENSG00000256073,URB1-AS1,,0.574714687,0.394453135,0.116720281,0.632305145,0.497560757,0.164715205,0.060614295,-0.098409603,0.159023898,96,103,81.5,0.561121537,-0.85156939,URB1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:23128]
ENSG00000205208,C4orf46,201725,0.574889346,0.001481594,0.002484793,0.632444929,0.004049163,0.005337182,0.05464881,0.329347572,-0.274698762,226.5,214,281.5,0.56086533,3.17826467,chromosome 4 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:27320]
ENSG00000173846,PLK3,1263,0.575118861,0.000435199,3.90836E-06,0.632645034,0.001349268,1.54073E-05,-0.061623601,0.409311565,-0.470935166,91,85,119,-0.560528712,3.517764308,polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]
ENSG00000172057,ORMDL3,94103,0.575585597,1.56695E-18,4.57286E-21,0.633106032,5.08972E-17,3.68185E-19,0.044368708,0.740897697,-0.696528989,1308,1310,2072,0.559844369,8.784762626,ORMDL sphingolipid biosynthesis regulator 3 [Source:HGNC Symbol;Acc:HGNC:16038]
ENSG00000255529,POLR2M,81488,0.575770722,7.52848E-06,6.55529E-06,0.633220916,3.49095E-05,2.45247E-05,0.03994878,0.340304653,-0.300355873,865.5,887,1051.5,0.559573006,4.478172478,RNA polymerase II subunit M [Source:HGNC Symbol;Acc:HGNC:14862]
ENSG00000101442,ACTR5,79913,0.575785372,0.027981762,0.057054006,0.633220916,0.054165482,0.087645984,-0.036171319,-0.152753097,0.116581778,108,103,101.5,-0.559551533,-2.197541983,actin related protein 5 [Source:HGNC Symbol;Acc:HGNC:14671]
ENSG00000090273,NUDC,10726,0.575856082,0.799457609,0.757557112,0.633246258,0.855411914,0.80294768,-0.026920947,-0.013029132,-0.013891815,2081,2090,2134.5,-0.559447896,-0.254049122,"nuclear distribution C, dynein complex regulator [Source:HGNC Symbol;Acc:HGNC:8045]"
ENSG00000104907,TRMT1,55621,0.575975001,0.057286976,0.005748711,0.633324606,0.099863204,0.011284224,0.032496467,-0.11814043,0.150636897,356.5,364,312,0.559273612,-1.901114808,tRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25980]
ENSG00000171824,EXOSC10,5394,0.576633325,0.058965681,0.119951767,0.633996005,0.102326167,0.168862903,-0.027185255,-0.098120606,0.07093535,859.5,888,743,-0.55830911,-1.888449127,exosome component 10 [Source:HGNC Symbol;Acc:HGNC:9138]
ENSG00000105193,RPS16,6217,0.576784494,0.130811649,0.020385586,0.634060793,0.201207914,0.035080636,0.055764527,-0.160881776,0.216646303,6201,6927,5316.5,0.558087708,-1.510908956,ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]
ENSG00000136237,RAPGEF5,9771,0.576787707,4.31925E-08,1.61294E-08,0.634060793,3.10169E-07,1.04936E-07,0.053527939,0.559012591,-0.505484652,631,639,852.5,0.558083002,5.477275366,Rap guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:16862]
ENSG00000198597,ZNF536,9745,0.577434927,0.000306218,2.41428E-06,0.634719758,0.000987883,9.96695E-06,-0.112132673,0.770796979,-0.882929652,73,72,133,-0.557135394,3.609982453,zinc finger protein 536 [Source:HGNC Symbol;Acc:HGNC:29025]
ENSG00000168061,SAC3D1,29901,0.577495125,0.016478118,0.032905666,0.634733411,0.034162266,0.053618517,-0.053533216,-0.247732897,0.194199681,75,72,66.5,-0.557047281,-2.39814995,SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179]
ENSG00000168135,KCNJ4,3761,0.577684059,5.76916E-06,4.7815E-06,0.634888544,2.72946E-05,1.84658E-05,0.108864071,0.944321641,-0.83545757,582,642,1203.5,0.556770768,4.534677521,potassium inwardly rectifying channel subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:6265]
ENSG00000133935,ERG28,11161,0.578004462,0.28949589,0.071884604,0.635188128,0.388401626,0.107386367,0.027946442,-0.056904236,0.084850678,330,330,305,0.556301939,-1.059228145,ergosterol biosynthesis 28 homolog [Source:HGNC Symbol;Acc:HGNC:1187]
ENSG00000159199,ATP5MC1,516,0.578212449,4.6561E-09,3.55038E-13,0.635333832,3.88788E-08,6.11762E-12,0.038748966,-0.435400348,0.474149314,3761.5,3843,2673,0.555997669,-5.859018942,ATP synthase membrane subunit c locus 1 [Source:HGNC Symbol;Acc:HGNC:841]
ENSG00000173421,CCDC36,339834,0.578232696,0.001529182,0.002494961,0.635333832,0.004169783,0.005357292,0.101175677,0.611384233,-0.510208555,47,55,69.5,0.555968051,3.169087817,coiled-coil domain containing 36 [Source:HGNC Symbol;Acc:HGNC:27945]
ENSG00000180182,MED14,9282,0.578543433,6.46561E-07,3.75747E-07,0.635622685,3.712E-06,1.8495E-06,0.029526952,0.281519806,-0.251992854,1114.5,1136,1253,0.555513567,4.976763867,mediator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:2370]
ENSG00000105677,TMEM147,10430,0.578613085,3.64978E-05,3.96463E-05,0.635646642,0.000147199,0.000126065,-0.035885414,-0.284816133,0.248930719,880,850,732.5,-0.555411709,-4.128600495,transmembrane protein 147 [Source:HGNC Symbol;Acc:HGNC:30414]
ENSG00000198231,DDX42,11325,0.579012198,0.00360089,9.15435E-05,0.636010127,0.008958395,0.000269957,-0.021715075,0.121359467,-0.143074542,2778.5,2762,2939.5,-0.554828168,2.911160475,DEAD-box helicase 42 [Source:HGNC Symbol;Acc:HGNC:18676]
ENSG00000153993,SEMA3D,223117,0.579081708,0.000120479,0.000145608,0.636010127,0.00042876,0.000413863,0.115914409,0.85115066,-0.735236251,40,41,66,0.554726557,3.845149884,semaphorin 3D [Source:HGNC Symbol;Acc:HGNC:10726]
ENSG00000196358,NTNG2,84628,0.57908758,0.0001081,5.42714E-07,0.636010127,0.000388874,2.57683E-06,-0.137496445,1.018573317,-1.156069762,50.5,52,103,-0.554717974,3.871651921,netrin G2 [Source:HGNC Symbol;Acc:HGNC:14288]
ENSG00000141543,EIF4A3,9775,0.579766822,0.031578681,0.002343701,0.636687308,0.060051929,0.005063598,-0.027900368,0.115294422,-0.14319479,590.5,595,642.5,-0.553725352,2.149703431,eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]
ENSG00000158014,SLC30A2,7780,0.579800004,3.45313E-07,1.76342E-07,0.636687308,2.09283E-06,9.29278E-07,0.10571959,1.034251427,-0.928531837,133,129,222,0.553676876,5.096871279,solute carrier family 30 member 2 [Source:HGNC Symbol;Acc:HGNC:11013]
ENSG00000124839,RAB17,64284,0.580318026,0.268062634,0.502231651,0.637203485,0.365215065,0.571588065,-0.083239351,-0.177955735,0.094716384,119,91,79.5,-0.552920243,-1.107535126,"RAB17, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16523]"
ENSG00000162819,BROX,148362,0.580821564,0.152089714,0.297383986,0.637703676,0.227971551,0.368161984,0.030251891,0.083607743,-0.053355852,967.5,991,1014.5,0.552185067,1.432189086,BRO1 domain and CAAX motif containing [Source:HGNC Symbol;Acc:HGNC:26512]
ENSG00000145779,TNFAIP8,25816,0.581206544,0.012200696,0.023450896,0.638073625,0.026287098,0.039816232,-0.102061553,-0.494719125,0.392657572,295,276,155.5,-0.551623191,-2.506285797,TNF alpha induced protein 8 [Source:HGNC Symbol;Acc:HGNC:17260]
ENSG00000134574,DDB2,1643,0.581561134,0.284643165,0.070690485,0.638403584,0.38336217,0.105828611,0.04940636,-0.102471053,0.151877412,200.5,217,187.5,0.551105823,-1.069947002,damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]
ENSG00000075142,SRI,6717,0.581603205,0.08954327,0.17842981,0.638403584,0.145585894,0.238051376,-0.027836944,-0.091495101,0.063658157,950,929,899.5,-0.551044449,-1.697811896,sorcin [Source:HGNC Symbol;Acc:HGNC:11292]
ENSG00000010318,PHF7,51533,0.581765171,0.418215991,0.738474525,0.63852861,0.520956347,0.787243946,0.049955911,0.078253545,-0.028297634,198,231,208,0.550808187,0.809520195,PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]
ENSG00000168394,TAP1,6890,0.582321677,0.543162459,0.200090755,0.639086615,0.636840383,0.262668545,-0.050638009,0.059642488,-0.110280497,705,668,657,-0.549996642,0.608037716,"transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]"
ENSG00000228672,PROB1,389333,0.582703907,4.73567E-09,1.15771E-09,0.639428813,3.95185E-08,9.68526E-09,-0.047872338,-0.544166119,0.496293781,2237,2188,1510.5,-0.54943945,-5.856203723,proline rich basic protein 1 [Source:HGNC Symbol;Acc:HGNC:41906]
ENSG00000006756,ARSD,414,0.582729744,6.97011E-09,6.22474E-13,0.639428813,5.67389E-08,1.02728E-11,-0.043541944,0.487419759,-0.530961704,387.5,393,547.5,-0.549401793,5.791643119,arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]
ENSG00000184752,NDUFA12,55967,0.582790441,0.00014888,9.1341E-07,0.6394426,0.000518582,4.13306E-06,0.027369848,-0.201578844,0.228948692,2539,2487,2145,0.54931333,-3.792929958,NADH:ubiquinone oxidoreductase subunit A12 [Source:HGNC Symbol;Acc:HGNC:23987]
ENSG00000258676,AC091544.2,,0.583712837,0.084284813,0.010706615,0.64040177,0.138425485,0.019769099,0.319101053,-1.073409548,1.392510601,58.5,57,17.5,0.547969513,-1.726348063,novel transcript
ENSG00000187372,PCDHB13,56123,0.584652736,0.56499323,0.942702225,0.641379983,0.655654705,0.956526316,-0.062251192,-0.069926332,0.00767514,97,92,90,-0.546601213,-0.575440782,protocadherin beta 13 [Source:HGNC Symbol;Acc:HGNC:8684]
ENSG00000184588,PDE4B,5142,0.584854979,0.000111315,0.00013273,0.641548872,0.000399141,0.000380437,0.135984356,1.024500078,-0.888515721,383,362,767.5,0.546306922,3.864504787,phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]
ENSG00000139971,ARMH4,145407,0.585317328,0.215260122,0.045896097,0.642002075,0.304615544,0.072251409,-0.07669939,0.185475761,-0.262175151,262.5,222,288.5,-0.545634321,1.239230571,armadillo like helical domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19846]
ENSG00000146701,MDH2,4191,0.585364782,1.31714E-06,8.23506E-07,0.642002075,7.07858E-06,3.76991E-06,-0.026244956,-0.248012711,0.221767756,11567,10961,8821,-0.5455653,-4.837149482,malate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6971]
ENSG00000105855,ITGB8,3696,0.585530617,0.127372566,0.020260348,0.642130943,0.196623813,0.034919399,-0.10910008,0.324637396,-0.433737476,152,128,168,-0.545324122,1.524545237,integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]
ENSG00000026508,CD44,960,0.585638454,0.00232298,0.003865291,0.642196192,0.006057072,0.007918333,0.080206165,0.477145821,-0.396939656,464,508,553,0.545167307,3.045494588,CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]
ENSG00000112655,PTK7,5754,0.585948236,5.03775E-08,1.63255E-08,0.642482858,3.56561E-07,1.0616E-07,0.079601937,0.841548986,-0.761947049,63,67,98.5,0.544716906,5.449972717,protein tyrosine kinase 7 (inactive) [Source:HGNC Symbol;Acc:HGNC:9618]
ENSG00000138942,RNF185,91445,0.586067052,0.886932816,0.674930794,0.642560104,0.920323554,0.729632646,-0.01664959,-0.004637945,-0.012011645,926.5,975,930,-0.544544185,-0.142186347,ring finger protein 185 [Source:HGNC Symbol;Acc:HGNC:26783]
ENSG00000131323,TRAF3,7187,0.586383558,4.1691E-06,5.48259E-09,0.642854066,2.03328E-05,3.95634E-08,-0.038180047,0.343330861,-0.381510908,526.5,524,657,-0.544084163,4.602769383,TNF receptor associated factor 3 [Source:HGNC Symbol;Acc:HGNC:12033]
ENSG00000167920,TMEM99,,0.586636532,0.004093111,0.007233065,0.643078333,0.010040062,0.013884015,-0.036972069,-0.209519037,0.172546968,157.5,159,131,-0.543716565,-2.870895298,transmembrane protein 99 (putative) [Source:HGNC Symbol;Acc:HGNC:28305]
ENSG00000165487,MICU2,221154,0.586804477,0.065167879,0.128376107,0.643209363,0.111279598,0.1791467,-0.028627623,-0.103553199,0.074925576,2449,2529,2286.5,-0.543472563,-1.84410473,mitochondrial calcium uptake 2 [Source:HGNC Symbol;Acc:HGNC:31830]
ENSG00000279377,AC003973.2,,0.586886613,0.075275047,0.009143987,0.643246321,0.125726552,0.017128858,0.09946343,-0.347882249,0.44734568,107,137,91.5,0.543353242,-1.778784821,TEC
ENSG00000145050,MANF,7873,0.586957583,0.063989332,0.007087114,0.643271035,0.109591115,0.01362946,-0.047517193,0.172474597,-0.21999179,395,423,451.5,-0.543250148,1.852254179,mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]
ENSG00000123268,ATF1,466,0.587051154,0.048557028,0.00466033,0.643276229,0.08669521,0.009328383,-0.034103024,0.131772086,-0.16587511,330.5,344,357.5,-0.543114232,1.972460795,activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]
ENSG00000255310,AF131215.5,,0.587059164,0.15250438,0.027332462,0.643276229,0.228464218,0.045565537,0.069548441,-0.196627536,0.266175977,54.5,66,48.5,0.543102598,-1.430741273,novel transcript
ENSG00000104490,NCALD,83988,0.587367499,9.16321E-08,3.69815E-08,0.643549794,6.18878E-07,2.23725E-07,-0.055255272,-0.581373215,0.526117943,514.5,514,345.5,-0.542654802,-5.342581557,neurocalcin delta [Source:HGNC Symbol;Acc:HGNC:7655]
ENSG00000089101,CFAP61,26074,0.587405706,8.85348E-05,4.43322E-07,0.643549794,0.000325003,2.15182E-06,-0.064112081,0.493286088,-0.557398169,1120,1191,1542.5,-0.542599322,3.920038541,cilia and flagella associated protein 61 [Source:HGNC Symbol;Acc:HGNC:15872]
ENSG00000102780,DGKH,160851,0.58754886,0.087116252,0.01139284,0.643653551,0.142336663,0.02090812,-0.043073374,0.144677038,-0.187750413,637,607,672.5,-0.542391462,1.710809679,diacylglycerol kinase eta [Source:HGNC Symbol;Acc:HGNC:2854]
ENSG00000139620,KANSL2,54934,0.587672217,0.249914358,0.464296398,0.643706732,0.345054277,0.535014108,-0.020806778,-0.047147517,0.026340739,612,627,565,-0.542212367,-1.150557421,KAT8 regulatory NSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:26024]
ENSG00000132004,FBXW9,84261,0.587694313,0.977712115,0.542533807,0.643706732,0.985965897,0.609312843,-0.042916167,0.002359329,-0.045275496,54.5,52,50.5,-0.542180289,0.027937355,F-box and WD repeat domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28136]
ENSG00000198780,FAM169A,26049,0.588288629,0.000530593,0.00074438,0.64430457,0.001608608,0.001808209,0.075858661,0.51645586,-0.440597199,189,189,296,0.541317691,3.464816924,family with sequence similarity 169 member A [Source:HGNC Symbol;Acc:HGNC:29138]
ENSG00000151612,ZNF827,152485,0.588475207,2.69228E-06,1.81352E-06,0.644455785,1.36429E-05,7.69487E-06,0.032655136,0.301370244,-0.268715108,796,785,912.5,0.541046971,4.692999611,zinc finger protein 827 [Source:HGNC Symbol;Acc:HGNC:27193]
ENSG00000180992,MRPL14,64928,0.588900162,0.427476807,0.138480006,0.644825579,0.529809626,0.191376977,0.031960444,-0.050093169,0.082053614,475.5,469,441,0.540430524,-0.793516762,mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]
ENSG00000181896,ZNF101,94039,0.588909955,0.428738717,0.744960762,0.644825579,0.530729953,0.792757121,-0.035123451,-0.05503194,0.019908489,102.5,99,97,-0.540416321,-0.79135182,zinc finger protein 101 [Source:HGNC Symbol;Acc:HGNC:12881]
ENSG00000127580,WDR24,84219,0.589055284,0.996797302,0.567461184,0.644931552,0.998299805,0.633186783,-0.026815339,-0.000212572,-0.026602767,269,253,267,-0.540205552,-0.004013998,WD repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:20852]
ENSG00000104763,ASAH1,427,0.589619757,0.345125003,0.61768724,0.645496372,0.446966823,0.678235803,-0.027573684,-0.05142694,0.023853255,24833.5,25072,24360.5,-0.539387133,-0.94408737,N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]
ENSG00000135387,CAPRIN1,4076,0.59006221,1.18451E-05,2.54846E-08,0.645927526,5.25418E-05,1.59174E-07,-0.018285678,0.158339096,-0.176624774,3825.5,3833,4219.5,-0.538745882,4.380419002,cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]
ENSG00000131469,RPL27,6155,0.59033491,0.010576548,0.01939467,0.6461728,0.023190203,0.033571099,-0.031578048,-0.159828503,0.128250456,4016.5,3882,3495,-0.538350766,-2.55638679,ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:10328]
ENSG00000103168,TAF1C,9013,0.591447581,0.002934748,7.39191E-05,0.64733738,0.007473284,0.000223033,0.057303704,-0.338754971,0.396058675,769.5,874,571,0.53673948,-2.974491303,"TATA-box binding protein associated factor, RNA polymerase I subunit C [Source:HGNC Symbol;Acc:HGNC:11534]"
ENSG00000079785,DDX1,1653,0.591555238,0.949536733,0.615812951,0.647401873,0.965156503,0.676608221,-0.026750981,-0.003362237,-0.023388743,5271.5,5316,5199.5,-0.536583653,-0.06328855,DEAD-box helicase 1 [Source:HGNC Symbol;Acc:HGNC:2734]
ENSG00000158882,TOMM40L,84134,0.591796077,0.001115845,0.00168524,0.647612099,0.003136691,0.00376846,-0.03249536,-0.210742853,0.178247493,1224,1170,971.5,-0.536235101,-3.259561743,translocase of outer mitochondrial membrane 40 like [Source:HGNC Symbol;Acc:HGNC:25756]
ENSG00000026103,FAS,355,0.592111044,0.50320058,0.181861738,0.647903403,0.600954666,0.241917813,0.058208683,-0.077682123,0.135890806,148.5,148,138,0.535779367,-0.669462366,Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]
ENSG00000165194,PCDH19,57526,0.592285283,0.592351126,0.969811745,0.648040684,0.681037189,0.976574625,0.082962916,0.088439606,-0.00547669,51.5,58,57,0.535527303,0.535432059,protocadherin 19 [Source:HGNC Symbol;Acc:HGNC:14270]
ENSG00000174977,AC026271.1,,0.59293496,0.5939605,0.971190743,0.648698093,0.682070712,0.977518677,-0.058661149,-0.062370767,0.003709618,227,219,210,-0.534587744,-0.533105575,poly(A) binding protein interacting protein 1 (PAIP1) pseudogene
ENSG00000122877,EGR2,1959,0.593028993,2.0962E-21,2.7858E-30,0.648747543,9.44002E-20,1.19385E-27,-0.153134388,2.858680099,-3.011814487,14,21,134.5,-0.534451794,9.500133979,early growth response 2 [Source:HGNC Symbol;Acc:HGNC:3239]
ENSG00000146830,GIGYF1,64599,0.593726912,0.025139905,0.001794321,0.649457556,0.049245598,0.003987547,0.039451415,-0.176592563,0.216043978,1358.5,1523,1195.5,0.533443067,-2.239246136,GRB10 interacting GYF protein 1 [Source:HGNC Symbol;Acc:HGNC:9126]
ENSG00000090924,PLEKHG2,64857,0.593919746,0.547577117,0.209207516,0.649587891,0.640930572,0.272887187,-0.062203189,0.074746553,-0.136949742,423,457,455,-0.533164452,0.601394717,pleckstrin homology and RhoGEF domain containing G2 [Source:HGNC Symbol;Acc:HGNC:29515]
ENSG00000177337,DLGAP1-AS1,,0.593980382,0.724663165,0.331561386,0.649587891,0.795172227,0.403221624,-0.057673871,0.040585468,-0.098259339,86.5,93,96.5,-0.533076852,0.352233487,DLGAP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:31676]
ENSG00000134042,MRO,83876,0.593993898,3.0322E-08,1.00245E-08,0.649587891,2.22926E-07,6.80509E-08,-0.119915583,-1.340036435,1.220120853,76.5,77,35,-0.533057326,-5.539567412,maestro [Source:HGNC Symbol;Acc:HGNC:24121]
ENSG00000099219,ERMP1,79956,0.594041647,0.150807264,0.285700301,0.649587891,0.226637387,0.355853395,0.036658929,0.105287109,-0.06862818,1251,1324,1345,0.532988346,1.436685897,endoplasmic reticulum metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:23703]
ENSG00000086475,SEPHS1,22929,0.594666797,0.556382116,0.215502066,0.650217975,0.648437267,0.279976333,-0.017047691,0.020093002,-0.037140693,936.5,938,947,-0.532085475,0.588223753,selenophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:19685]
ENSG00000132470,ITGB4,3691,0.595812789,0.017084398,0.031548471,0.651417406,0.035298014,0.051673213,-0.066367549,-0.318493102,0.252125552,300.5,273,211.5,-0.530431503,-2.384886352,integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]
ENSG00000012223,LTF,4057,0.596044442,0.095857969,0.182720548,0.651617051,0.154174541,0.242938598,0.062021395,0.207304973,-0.145283578,88.5,99,105.5,0.530097343,1.665274675,lactotransferrin [Source:HGNC Symbol;Acc:HGNC:6720]
ENSG00000175324,LSM1,27257,0.596154197,0.056281236,0.107715402,0.651683413,0.098458813,0.153507736,-0.025922499,-0.099630452,0.073707952,969,912,866.5,-0.52993904,-1.908851614,"LSM1 homolog, mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20472]"
ENSG00000108312,UBTF,7343,0.597110587,1.6792E-06,9.8514E-07,0.652675181,8.87358E-06,4.43496E-06,0.019926549,0.192196018,-0.172269469,1871.5,1913,2128,0.528560184,4.788634405,upstream binding transcription factor [Source:HGNC Symbol;Acc:HGNC:12511]
ENSG00000128708,HAT1,8520,0.597311343,0.771582346,0.815186828,0.652803348,0.833033032,0.852849777,0.021183422,0.012414644,0.008768778,1057,1027,982,0.528270876,0.290305743,histone acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4821]
ENSG00000276289,KCNE1B,102723475,0.597326119,0.033388738,0.002772261,0.652803348,0.063001994,0.005885185,-0.123459587,0.527898588,-0.651358175,57.5,49,75.5,-0.528249583,2.127377401,potassium voltage-gated channel subfamily E regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:52280]
